match_id,date,map,team_a_players,team_b_players,queue
1109765,2025-01-19,Land Nomad,"[1033770965127135333, 435111409320198167, 739435983707308062, 1010781418458206329]","[354904864066764804, 649505118152294421, 328978193312776212, 828672992976437267]",4v4
1109700,2025-01-19,Land Nomad,"[509251341105889280, 828672992976437267, 1010781418458206329]","[354904864066764804, 435111409320198167, 581434797117669386]",4v4
1109678,2025-01-19,Land Nomad,"[1033770965127135333, 1010781418458206329, 581434797117669386]","[354904864066764804, 828672992976437267, 354990093980663809]",4v4
1109627,2025-01-19,Land Nomad,"[1241745368077697135, 622810653878648873, 328978193312776212, 581434797117669386]","[1033770965127135333, 354904864066764804, 695276693362835466, 354990093980663809]",4v4
1109617,2025-01-19,Land Nomad,"[1033770965127135333, 622810653878648873, 328978193312776212, 739435983707308062]","[1241745368077697135, 354904864066764804, 695276693362835466, 354990093980663809]",4v4
1109610,2025-01-19,Land Nomad,"[1033770965127135333, 354904864066764804, 328978193312776212, 581434797117669386]","[1241745368077697135, 622810653878648873, 797796953269338133, 354990093980663809]",4v4
1109600,2025-01-19,Land Nomad,"[1033770965127135333, 328978193312776212, 797796953269338133, 354990093980663809]","[622810653878648873, 739435983707308062, 555011931488911374, 581434797117669386]",4v4
1109598,2025-01-19,Land Nomad,"[1241745368077697135, 739435983707308062, 555011931488911374, 581434797117669386]","[1033770965127135333, 622810653878648873, 797796953269338133, 354990093980663809]",4v4
1109571,2025-01-19,Land Nomad,"[1033770965127135333, 622810653878648873, 1024061084233125888, 435111409320198167]","[1241745368077697135, 354904864066764804, 695276693362835466, 828672992976437267]",4v4
1109561,2025-01-19,Land Nomad,"[622810653878648873, 354904864066764804, 1024061084233125888, 435111409320198167]","[509251341105889280, 695276693362835466, 751100943218507815, 828672992976437267]",4v4
1109548,2025-01-19,Land Nomad,"[1033770965127135333, 695276693362835466, 354904864066764804, 354990093980663809]","[509251341105889280, 751100943218507815, 1024061084233125888, 828672992976437267]",4v4
1109538,2025-01-19,Land Nomad,"[622810653878648873, 695276693362835466, 739435983707308062, 828672992976437267]","[509251341105889280, 1024061084233125888, 435111409320198167, 354990093980663809]",4v4
1109531,2025-01-19,Land Nomad,"[695276693362835466, 1024061084233125888, 435111409320198167, 739435983707308062]","[509251341105889280, 1033770965127135333, 828672992976437267, 354990093980663809]",4v4
1108996,2025-01-18,Land Nomad,"[509251341105889280, 555011931488911374, 354990093980663809]","[695276693362835466, 739435983707308062, 828672992976437267]",4v4
1108971,2025-01-18,Land Nomad,"[354904864066764804, 739435983707308062, 354990093980663809]","[695276693362835466, 828672992976437267, 797796953269338133]",4v4
1108948,2025-01-18,Land Nomad,"[509251341105889280, 739435983707308062, 828672992976437267, 354990093980663809]","[695276693362835466, 354904864066764804, 797796953269338133, 581434797117669386]",4v4
1108867,2025-01-18,Land Nomad,"[622810653878648873, 354904864066764804, 1024061084233125888]","[509251341105889280, 695276693362835466, 435111409320198167]",4v4
1108859,2025-01-18,Land Nomad,"[622810653878648873, 354904864066764804, 739435983707308062]","[509251341105889280, 1024061084233125888, 435111409320198167]",4v4
1106837,2025-01-14,Land Nomad,"[1033770965127135333, 435111409320198167, 555011931488911374]","[1024061084233125888, 328978193312776212, 739435983707308062]",4v4
1106814,2025-01-14,Land Nomad,"[509251341105889280, 739435983707308062, 354990093980663809]","[1033770965127135333, 435111409320198167, 555011931488911374]",4v4
1106701,2025-01-14,Land Nomad,"[649505118152294421, 511604233267707925, 828672992976437267]","[509251341105889280, 555011931488911374, 354990093980663809]",4v4
1106688,2025-01-14,Land Nomad,"[511604233267707925, 555011931488911374, 828672992976437267]","[649505118152294421, 797796953269338133, 354990093980663809]",4v4
1106685,2025-01-14,Land Nomad,"[649505118152294421, 354990093980663809]","[828672992976437267, 797796953269338133]",4v4
1106651,2025-01-14,Land Nomad,"[509251341105889280, 354990093980663809]","[739435983707308062, 435111409320198167]",4v4
1106649,2025-01-14,Land Nomad,"[573073267766722561, 435111409320198167, 828672992976437267, 354990093980663809]","[509251341105889280, 739435983707308062, 511604233267707925, 581434797117669386]",4v4
1105722,2025-01-12,Land Nomad,"[1241745368077697135, 1024061084233125888, 715923016412037221, 828672992976437267]","[509251341105889280, 1033770965127135333, 739435983707308062, 354990093980663809]",4v4
1105434,2025-01-12,Land Nomad,"[695276693362835466, 715923016412037221, 828672992976437267, 1093481859607957514]","[328978193312776212, 739435983707308062, 435111409320198167, 736088924115435550]",4v4
1105432,2025-01-12,Land Nomad,"[739435983707308062, 715923016412037221, 828672992976437267]","[695276693362835466, 328978193312776212, 736088924115435550]",4v4
1105429,2025-01-12,Land Nomad,"[328978193312776212, 739435983707308062, 435111409320198167, 736088924115435550]","[695276693362835466, 715923016412037221, 828672992976437267, 1093481859607957514]",4v4
1105427,2025-01-12,Land Nomad,"[328978193312776212, 715923016412037221, 1093481859607957514]","[695276693362835466, 828672992976437267, 736088924115435550]",4v4
1105402,2025-01-12,Land Nomad,"[739435983707308062, 715923016412037221, 736088924115435550]","[435111409320198167, 828672992976437267, 1093481859607957514]",4v4
1105399,2025-01-12,Land Nomad,"[695276693362835466, 828672992976437267, 736088924115435550]","[435111409320198167, 715923016412037221, 354990093980663809]",4v4
1105376,2025-01-12,Land Nomad,"[622810653878648873, 739435983707308062, 435111409320198167, 715923016412037221]","[1033770965127135333, 695309066771365970, 581434797117669386, 354990093980663809]",4v4
1105366,2025-01-12,Land Nomad,"[1033770965127135333, 622810653878648873, 715923016412037221, 354990093980663809]","[695276693362835466, 751100943218507815, 435111409320198167, 581434797117669386]",4v4
1105351,2025-01-12,Land Nomad,"[695276693362835466, 695309066771365970, 751100943218507815, 739435983707308062]","[1241745368077697135, 1033770965127135333, 435111409320198167, 581434797117669386]",4v4
1105342,2025-01-12,Land Nomad,"[1241745368077697135, 695276693362835466, 828672992976437267, 581434797117669386]","[1033770965127135333, 695309066771365970, 739435983707308062, 435111409320198167]",4v4
1104924,2025-01-11,Land Nomad,"[573073267766722561, 622810653878648873, 1024061084233125888, 354990093980663809]","[509251341105889280, 695276693362835466, 695309066771365970, 739435983707308062]",4v4
1104919,2025-01-11,Land Nomad,"[509251341105889280, 622810653878648873, 695276693362835466, 739435983707308062]","[573073267766722561, 695309066771365970, 1024061084233125888, 354990093980663809]",4v4
1104907,2025-01-11,Land Nomad,"[509251341105889280, 622810653878648873, 695309066771365970, 354990093980663809]","[573073267766722561, 1024061084233125888, 828672992976437267, 715923016412037221]",4v4
1104882,2025-01-11,Land Nomad,"[509251341105889280, 622810653878648873, 1024061084233125888, 715923016412037221]","[573073267766722561, 751100943218507815, 828672992976437267, 354990093980663809]",4v4
1104881,2025-01-11,Land Nomad,"[573073267766722561, 828672992976437267, 715923016412037221, 797796953269338133]","[622810653878648873, 751100943218507815, 1024061084233125888, 354990093980663809]",4v4
1104876,2025-01-11,Land Nomad,"[751100943218507815, 1024061084233125888, 354990093980663809]","[622810653878648873, 828672992976437267, 715923016412037221]",4v4
1104747,2025-01-11,Land Nomad,"[509251341105889280, 695276693362835466, 828672992976437267, 715923016412037221]","[573073267766722561, 555011931488911374, 797796953269338133, 354990093980663809]",4v4
1104745,2025-01-11,Land Nomad,"[573073267766722561, 828672992976437267, 715923016412037221, 354990093980663809]","[509251341105889280, 695276693362835466, 555011931488911374, 797796953269338133]",4v4
1104711,2025-01-11,Land Nomad,"[509251341105889280, 695276693362835466, 828672992976437267, 555011931488911374]","[573073267766722561, 715923016412037221, 797796953269338133, 354990093980663809]",4v4
1104710,2025-01-11,Land Nomad,"[573073267766722561, 797796953269338133, 354990093980663809]","[509251341105889280, 695276693362835466, 715923016412037221]",4v4
1104706,2025-01-11,Land Nomad,"[573073267766722561, 715923016412037221, 354990093980663809]","[509251341105889280, 695276693362835466, 828672992976437267]",4v4
1104703,2025-01-11,Land Nomad,"[509251341105889280, 797796953269338133, 354990093980663809]","[695276693362835466, 828672992976437267, 715923016412037221]",4v4
1104697,2025-01-11,Land Nomad,"[695276693362835466, 739435983707308062, 715923016412037221]","[509251341105889280, 828672992976437267, 354990093980663809]",4v4
1104683,2025-01-11,Land Nomad,"[715923016412037221, 1093481859607957514]","[828672992976437267, 354990093980663809]",4v4
1104664,2025-01-11,Land Nomad,"[622810653878648873, 1024061084233125888, 715923016412037221, 1093481859607957514]","[695276693362835466, 435111409320198167, 555011931488911374, 828672992976437267]",4v4
1104194,2025-01-10,Land Nomad,"[1241745368077697135, 695309066771365970, 354990093980663809]","[573073267766722561, 1024061084233125888, 555011931488911374]",4v4
1101197,2025-01-05,Land Nomad,"[1033770965127135333, 695276693362835466, 739435983707308062, 715923016412037221]","[509251341105889280, 354904864066764804, 828672992976437267, 1010781418458206329]",4v4
1101179,2025-01-05,Land Nomad,"[1033770965127135333, 354904864066764804, 739435983707308062, 828672992976437267]","[509251341105889280, 695309066771365970, 695276693362835466, 715923016412037221]",4v4
1101177,2025-01-05,Land Nomad,"[573073267766722561, 695276693362835466, 739435983707308062, 715923016412037221]","[354904864066764804, 509251341105889280, 649505118152294421, 828672992976437267]",4v4
1101171,2025-01-05,Land Nomad,"[354904864066764804, 509251341105889280, 695309066771365970, 739435983707308062]","[573073267766722561, 1033770965127135333, 828672992976437267, 715923016412037221]",4v4
1101127,2025-01-05,Land Nomad,"[1033770965127135333, 695309066771365970, 695276693362835466, 354990093980663809]","[354904864066764804, 649505118152294421, 511604233267707925, 828672992976437267]",4v4
1101107,2025-01-05,Land Nomad,"[1033770965127135333, 695276693362835466, 511604233267707925, 354990093980663809]","[573073267766722561, 354904864066764804, 828672992976437267, 736088924115435550]",4v4
1101105,2025-01-05,Land Nomad,"[1033770965127135333, 354904864066764804, 581434797117669386, 736088924115435550]","[695276693362835466, 511604233267707925, 828672992976437267, 354990093980663809]",4v4
1101090,2025-01-05,Land Nomad,"[1241745368077697135, 649505118152294421, 695276693362835466, 797796953269338133]","[573073267766722561, 354904864066764804, 828672992976437267, 555011931488911374]",4v4
1101068,2025-01-05,Land Nomad,"[354904864066764804, 511604233267707925, 828672992976437267, 797796953269338133]","[1033770965127135333, 509251341105889280, 715923016412037221, 1010781418458206329]",4v4
1101059,2025-01-05,Land Nomad,"[1241745368077697135, 509251341105889280, 828672992976437267, 1010781418458206329]","[354904864066764804, 1033770965127135333, 511604233267707925, 715923016412037221]",4v4
1101013,2025-01-05,Land Nomad,"[573073267766722561, 354904864066764804, 511604233267707925, 715923016412037221]","[238042803093897216, 649505118152294421, 1024061084233125888, 739435983707308062]",4v4
1101002,2025-01-05,Land Nomad,"[238042803093897216, 435111409320198167, 739435983707308062, 1010781418458206329]","[509251341105889280, 649505118152294421, 511604233267707925, 581434797117669386]",4v4
1100987,2025-01-05,Land Nomad,"[354904864066764804, 622810653878648873, 695276693362835466, 354990093980663809]","[238042803093897216, 509251341105889280, 511604233267707925, 581434797117669386]",4v4
1100975,2025-01-05,Land Nomad,"[238042803093897216, 354904864066764804, 715923016412037221, 354990093980663809]","[573073267766722561, 511604233267707925, 739435983707308062, 581434797117669386]",4v4
1100974,2025-01-05,Land Nomad,"[573073267766722561, 511604233267707925, 715923016412037221, 354990093980663809]","[238042803093897216, 354904864066764804, 739435983707308062, 736088924115435550]",4v4
1100973,2025-01-05,Land Nomad,"[238042803093897216, 511604233267707925, 739435983707308062, 736088924115435550]","[354904864066764804, 695276693362835466, 715923016412037221, 354990093980663809]",4v4
1100971,2025-01-05,Land Nomad,"[573073267766722561, 511604233267707925, 715923016412037221, 354990093980663809]","[238042803093897216, 354904864066764804, 739435983707308062, 736088924115435550]",4v4
1100968,2025-01-05,Land Nomad,"[238042803093897216, 739435983707308062, 715923016412037221, 354990093980663809]","[354904864066764804, 509251341105889280, 511604233267707925, 736088924115435550]",4v4
1100963,2025-01-05,Land Nomad,"[354904864066764804, 509251341105889280, 739435983707308062, 715923016412037221]","[573073267766722561, 695276693362835466, 511604233267707925, 736088924115435550]",4v4
1100960,2025-01-05,Land Nomad,"[573073267766722561, 511604233267707925, 581434797117669386]","[354904864066764804, 509251341105889280, 715923016412037221]",4v4
1100586,2025-01-04,Land Nomad,"[573073267766722561, 622810653878648873, 715923016412037221, 1010781418458206329]","[354904864066764804, 649505118152294421, 1024061084233125888, 328978193312776212]",4v4
1100558,2025-01-04,Land Nomad,"[649505118152294421, 1024061084233125888, 715923016412037221, 1010781418458206329]","[354904864066764804, 511604233267707925, 828672992976437267, 797796953269338133]",4v4
1100528,2025-01-04,Land Nomad,"[1241745368077697135, 695276693362835466, 511604233267707925, 715923016412037221]","[354904864066764804, 649505118152294421, 1024061084233125888, 828672992976437267]",4v4
1100479,2025-01-04,Land Nomad,"[354904864066764804, 1024061084233125888, 828672992976437267, 715923016412037221]","[1241745368077697135, 695276693362835466, 1010781418458206329, 354990093980663809]",4v4
1100449,2025-01-04,Land Nomad,"[1241745368077697135, 555011931488911374, 715923016412037221, 354990093980663809]","[1024061084233125888, 511604233267707925, 828672992976437267, 1010781418458206329]",4v4
1100446,2025-01-04,Land Nomad,"[511604233267707925, 828672992976437267, 1010781418458206329]","[1241745368077697135, 555011931488911374, 715923016412037221]",4v4
