match_id,date,map,team_a_players,team_b_players
603921,2023-05-07,Golden Pit,"[348849437101260801, 635025856313557033, 848249800402010130, 714793302582362162]","[657452537506562069, 313042064332029952, 584450667897290784, 759153260136366131]"
603909,2023-05-07,African Clearing (Random civs),"[348849437101260801, 313042064332029952, 848249800402010130, 584239778740961299]","[657452537506562069, 584450667897290784, 759153260136366131, 635033349206966277]"
603901,2023-05-07,Nomad (Random Civs),"[394425164231868416, 848249800402010130, 433305993867165706, 635033349206966277]","[313042064332029952, 714793302582362162, 584450667897290784, 759153260136366131]"
603889,2023-05-07,Hideout(Random Civs),"[313042064332029952, 703469910138814515, 584450667897290784, 584239778740961299]","[394425164231868416, 714793302582362162, 510692606913806340, 759153260136366131]"
603887,2023-05-07,Runestones( Random Civs),"[313042064332029952, 714793302582362162, 510692606913806340, 584239778740961299]","[394425164231868416, 703469910138814515, 584450667897290784, 945283728643608619]"
603871,2023-05-07,Land Nomad (Random Civs),"[657452537506562069, 722871123129401356, 759153260136366131, 715438374357434401]","[296465677114671105, 635025856313557033, 394425164231868416, 714793302582362162]"
603871,2023-05-07,Land Nomad (Random Civs),"[657452537506562069, 722871123129401356, 759153260136366131, 313042064332029952]","[296465677114671105, 635025856313557033, 394425164231868416, 714793302582362162]"
603871,2023-05-07,Land Nomad (Random Civs),"[657452537506562069, 722871123129401356, 759153260136366131, 715438374357434401]","[296465677114671105, 635025856313557033, 394425164231868416, 714793302582362162]"
603871,2023-05-07,Land Nomad (Random Civs),"[657452537506562069, 722871123129401356, 759153260136366131, 715438374357434401]","[703469910138814515, 635025856313557033, 394425164231868416, 714793302582362162]"
603871,2023-05-07,Land Nomad (Random Civs),"[657452537506562069, 296465677114671105, 759153260136366131, 715438374357434401]","[703469910138814515, 635025856313557033, 394425164231868416, 714793302582362162]"
603871,2023-05-07,Land Nomad (Random Civs),"[657452537506562069, 296465677114671105, 759153260136366131, 715438374357434401]","[722871123129401356, 635025856313557033, 394425164231868416, 714793302582362162]"
603861,2023-05-07,Steppe,"[657452537506562069, 304272299534581762, 714793302582362162, 759153260136366131]","[722871123129401356, 635025856313557033, 394425164231868416, 715438374357434401]"
603861,2023-05-07,Steppe,"[657452537506562069, 313042064332029952, 714793302582362162, 759153260136366131]","[722871123129401356, 635025856313557033, 394425164231868416, 715438374357434401]"
603861,2023-05-07,Steppe,"[657452537506562069, 304272299534581762, 714793302582362162, 759153260136366131]","[722871123129401356, 635025856313557033, 394425164231868416, 715438374357434401]"
603849,2023-05-07,Arena (Random civs),"[657452537506562069, 714793302582362162, 697862073173934161, 584239778740961299]","[722871123129401356, 401748724021329920, 223875529600663552, 715438374357434401]"
603839,2023-05-07,Mega Random (Random Civs),"[431327099480047626, 401748724021329920, 223875529600663552, 715438374357434401]","[722871123129401356, 304272299534581762, 703469910138814515, 714793302582362162]"
603828,2023-05-07,African Clearing (Random civs),"[431327099480047626, 703469910138814515, 714793302582362162, 584239778740961299]","[657452537506562069, 304272299534581762, 697862073173934161, 715438374357434401]"
603819,2023-05-07,Oasis(Random Civs),"[657452537506562069, 394425164231868416, 703469910138814515, 584239778740961299]","[722871123129401356, 304272299534581762, 401748724021329920, 697862073173934161]"
603805,2023-05-07,Kawasan (Random Civs),"[304272299534581762, 439339450770653185, 401748724021329920, 635033349206966277]","[657452537506562069, 714793302582362162, 697862073173934161, 715438374357434401]"
603563,2023-05-06,Runestones( Random Civs),"[657452537506562069, 714793302582362162, 510692606913806340, 759153260136366131]","[722871123129401356, 304272299534581762, 509251341105889280, 715438374357434401]"
603554,2023-05-06,4 lakes (Random civs),"[657452537506562069, 714793302582362162, 697862073173934161, 510692606913806340]","[722871123129401356, 699611550423711766, 509251341105889280, 715438374357434401]"
603528,2023-05-06,Golden Pit,"[699611550423711766, 509251341105889280, 714793302582362162, 697862073173934161]","[722871123129401356, 568705990489276426, 759153260136366131, 503759402206101545]"
603505,2023-05-06,Hideout(Random Civs),"[722871123129401356, 509251341105889280, 584450667897290784, 759153260136366131]","[657452537506562069, 697862073173934161, 510692606913806340, 715438374357434401]"
603483,2023-05-06,Arena (Random civs),"[699611550423711766, 725758030221934692, 568705990489276426, 503759402206101545]","[617793627703476246, 754608550721880144, 714793302582362162, 584239778740961299]"
603479,2023-05-06,Mega Random (Random Civs),"[716142389902704691, 703469910138814515, 509251341105889280, 510692606913806340]","[657452537506562069, 697862073173934161, 584450667897290784, 759153260136366131]"
603458,2023-05-06,Oasis(Random Civs),"[304272299534581762, 699611550423711766, 568705990489276426, 584239778740961299]","[754608550721880144, 223875529600663552, 714793302582362162, 503759402206101545]"
603448,2023-05-06,Runestones( Random Civs),"[716142389902704691, 703469910138814515, 584450667897290784, 759153260136366131]","[725758030221934692, 410863622139412482, 849334461773774928, 697862073173934161]"
603429,2023-05-06,Black Forest (Random Civs),"[703469910138814515, 410863622139412482, 584450667897290784, 635033349206966277]","[716142389902704691, 725758030221934692, 697862073173934161, 584239778740961299]"
603426,2023-05-06,Atacama,"[699611550423711766, 754608550721880144, 714793302582362162, 503759402206101545]","[304272299534581762, 223875529600663552, 568705990489276426, 510692606913806340]"
603418,2023-05-06,Land Nomad (Random Civs),"[716142389902704691, 703469910138814515, 584450667897290784, 584239778740961299]","[410863622139412482, 223875529600663552, 697862073173934161, 635033349206966277]"
603397,2023-05-06,Hideout(Random Civs),"[304272299534581762, 439339450770653185, 635033349206966277, 584450667897290784]","[716142389902704691, 703469910138814515, 714793302582362162, 584239778740961299]"
603393,2023-05-06,Team Islands,"[439339450770653185, 703469910138814515, 635033349206966277, 584450667897290784]","[716142389902704691, 747873911412359178, 714793302582362162, 584239778740961299]"
603393,2023-05-06,Team Islands,"[439339450770653185, 703469910138814515, 635033349206966277, 584450667897290784]","[716142389902704691, 304272299534581762, 714793302582362162, 584239778740961299]"
603393,2023-05-06,Team Islands,"[439339450770653185, 703469910138814515, 635033349206966277, 584450667897290784]","[714677532665839667, 304272299534581762, 714793302582362162, 584239778740961299]"
603279,2023-05-06,Arabia,"[657452537506562069, 223875529600663552, 635033349206966277, 945283728643608619]","[313042064332029952, 699611550423711766, 848249800402010130, 715438374357434401]"
603268,2023-05-06,Nomad (Random Civs),"[722871123129401356, 848249800402010130, 715438374357434401, 584239778740961299]","[470492953983582219, 313042064332029952, 223875529600663552, 945283728643608619]"
603259,2023-05-06,Oasis(Random Civs),"[657452537506562069, 394425164231868416, 238701855830573056, 635033349206966277]","[470492953983582219, 699611550423711766, 304272299534581762, 439339450770653185]"
603257,2023-05-06,African Clearing (Random civs),"[657452537506562069, 304272299534581762, 848249800402010130, 584239778740961299]","[470492953983582219, 699611550423711766, 313042064332029952, 223875529600663552]"
603245,2023-05-06,Arena (Random civs),"[470492953983582219, 699611550423711766, 848249800402010130, 223875529600663552]","[657452537506562069, 394425164231868416, 635033349206966277, 584239778740961299]"
603054,2023-05-05,4 lakes (Random civs),"[716142389902704691, 699611550423711766, 304272299534581762, 849334461773774928]","[657452537506562069, 512487301717295104, 510692606913806340, 759153260136366131]"
603035,2023-05-05,Runestones( Random Civs),"[699611550423711766, 512487301717295104, 223875529600663552, 849334461773774928]","[657452537506562069, 697862073173934161, 510692606913806340, 715438374357434401]"
603026,2023-05-05,Enclosed- Random Civs,"[317357930796023828, 635025856313557033, 359748983305928704, 584239778740961299]","[716142389902704691, 304272299534581762, 714793302582362162, 759153260136366131]"
603026,2023-05-05,Enclosed- Random Civs,"[317357930796023828, 635025856313557033, 584450667897290784, 584239778740961299]","[716142389902704691, 304272299534581762, 714793302582362162, 759153260136366131]"
603020,2023-05-05,Kawasan (Random Civs),"[657452537506562069, 849334461773774928, 510692606913806340, 715438374357434401]","[699611550423711766, 512487301717295104, 223875529600663552, 697862073173934161]"
603011,2023-05-05,Nomad (Random Civs),"[722871123129401356, 359748983305928704, 584450667897290784, 759153260136366131]","[635025856313557033, 304272299534581762, 714793302582362162, 584239778740961299]"
603008,2023-05-05,Oasis(Random Civs),"[657452537506562069, 697862073173934161, 849334461773774928, 510692606913806340]","[699611550423711766, 703469910138814515, 512487301717295104, 223875529600663552]"
602999,2023-05-05,Hideout(Random Civs),"[394425164231868416, 698943503509618729, 584450667897290784, 584239778740961299]","[304272299534581762, 714793302582362162, 635033349206966277, 715438374357434401]"
602997,2023-05-05,Arabia,"[635025856313557033, 725758030221934692, 703469910138814515, 359748983305928704]","[722871123129401356, 699611550423711766, 223875529600663552, 849334461773774928]"
602993,2023-05-05,Arena (Random civs),"[394425164231868416, 584450667897290784, 510692606913806340, 635033349206966277]","[304272299534581762, 512487301717295104, 697862073173934161, 584239778740961299]"
602991,2023-05-05,Land Nomad (Random Civs),"[635025856313557033, 703469910138814515, 223875529600663552, 714793302582362162]","[722871123129401356, 699611550423711766, 698943503509618729, 715438374357434401]"
602978,2023-05-05,African Clearing (Random civs),"[394425164231868416, 697862073173934161, 584450667897290784, 951281685348118549]","[725758030221934692, 512487301717295104, 635033349206966277, 584239778740961299]"
602564,2023-05-04,Golden Pit,"[211286360714117120, 759153260136366131, 503759402206101545, 715438374357434401]","[359748983305928704, 714793302582362162, 568705990489276426, 510692606913806340]"
602547,2023-05-04,Hamburger(Random Civs),"[699611550423711766, 304272299534581762, 754608550721880144, 759153260136366131]","[317357930796023828, 282536389214601216, 711266082043854870, 715438374357434401]"
602540,2023-05-04,Arabia,"[317357930796023828, 282536389214601216, 711266082043854870, 715438374357434401]","[699611550423711766, 304272299534581762, 754608550721880144, 759153260136366131]"
602531,2023-05-04,Team Islands,"[723567999784583239, 359748983305928704, 714793302582362162, 503759402206101545]","[635025856313557033, 697862073173934161, 568705990489276426, 945283728643608619]"
602527,2023-05-04,Runestones( Random Civs),"[699611550423711766, 703469910138814515, 304272299534581762, 759153260136366131]","[317357930796023828, 754608550721880144, 711266082043854870, 715438374357434401]"
602513,2023-05-04,4 lakes (Random civs),"[723567999784583239, 714793302582362162, 697862073173934161, 568705990489276426]","[635025856313557033, 510692606913806340, 849334461773774928, 503759402206101545]"
602508,2023-05-04,Oasis(Random Civs),"[703469910138814515, 754608550721880144, 635033349206966277, 715438374357434401]","[699611550423711766, 439339450770653185, 711266082043854870, 945283728643608619]"
602502,2023-05-04,Enclosed- Random Civs,"[631242860196265997, 723567999784583239, 509251341105889280, 698943503509618729]","[657452537506562069, 304272299534581762, 568705990489276426, 584239778740961299]"
602497,2023-05-04,Nomad (Random Civs),"[703469910138814515, 754608550721880144, 584450667897290784, 697862073173934161]","[699611550423711766, 711266082043854870, 714793302582362162, 635033349206966277]"
602489,2023-05-04,Land Nomad (Random Civs),"[657452537506562069, 304272299534581762, 510692606913806340, 568705990489276426]","[635025856313557033, 439339450770653185, 509251341105889280, 223875529600663552]"
602482,2023-05-04,Arabia,"[631242860196265997, 723567999784583239, 715438374357434401, 584239778740961299]","[699611550423711766, 635033349206966277, 584450667897290784, 697862073173934161]"
