match_id,date,map,team_a_players,team_b_players
1068682,2024-11-17,Arena Island (NC Zone) (Random Civs),"[401748724021329920, 394425164231868416, 723567999784583239, 635033349206966277]","[470492953983582219, 697862073173934161, 714793302582362162, 945283728643608619]"
1068678,2024-11-17,Steppe (Random Civs),"[470492953983582219, 697862073173934161, 1291708538573291523, 945283728643608619]","[401748724021329920, 723567999784583239, 304272299534581762, 635033349206966277]"
1068330,2024-11-16,Land Nomad (Random Civs),"[464205461407924225, 692780064106086420, 573073267766722561, 714793302582362162]","[314461722817593345, 699611550423711766, 512487301717295104, 503759402206101545]"
1068310,2024-11-16,Hideout(Random Civs),"[314461722817593345, 223875529600663552, 503759402206101545, 635033349206966277]","[573073267766722561, 697862073173934161, 699611550423711766, 512487301717295104]"
1068280,2024-11-16,Valley,"[697862073173934161, 699611550423711766, 512487301717295104, 584450667897290784]","[495896198444613643, 703469910138814515, 503759402206101545, 568705990489276426]"
1068257,2024-11-16,Arena (Random civs),"[657452537506562069, 223875529600663552, 463259002596360203, 635033349206966277]","[703469910138814515, 697862073173934161, 849334461773774928, 584450667897290784]"
1068254,2024-11-16,Oasis(Random Civs),"[495896198444613643, 699611550423711766, 503759402206101545, 568705990489276426]","[238042803093897216, 512487301717295104, 304272299534581762, 1291708538573291523]"
1068243,2024-11-16,4 lakes (Random civs),"[657452537506562069, 849334461773774928, 223875529600663552, 584450667897290784]","[703469910138814515, 1286707470802227285, 697862073173934161, 463259002596360203]"
1068237,2024-11-16,4 lakes (Random civs),"[635025856313557033, 394425164231868416, 503759402206101545, 568705990489276426]","[699611550423711766, 512487301717295104, 304272299534581762, 1291708538573291523]"
1068231,2024-11-16,Arena (Random civs),"[699611550423711766, 512487301717295104, 304272299534581762, 767743114575085628]","[509251341105889280, 394425164231868416, 503759402206101545, 568705990489276426]"
1068227,2024-11-16,African Clearing (Random Civs),"[657452537506562069, 849334461773774928, 223875529600663552, 584450667897290784]","[703469910138814515, 1286707470802227285, 697862073173934161, 463259002596360203]"
1068216,2024-11-16,Enclosed- Random Civs,"[394425164231868416, 512487301717295104, 304272299534581762, 503759402206101545]","[211286360714117120, 509251341105889280, 767743114575085628, 584239778740961299]"
1068215,2024-11-16,African Clearing (Random Civs),"[211286360714117120, 394425164231868416, 767743114575085628, 584239778740961299]","[509251341105889280, 410863622139412482, 304272299534581762, 503759402206101545]"
1068207,2024-11-16,Serengeti,"[1286707470802227285, 849334461773774928, 584450667897290784, 463259002596360203]","[697862073173934161, 699611550423711766, 223875529600663552, 568705990489276426]"
1068184,2024-11-16,Golden Lakes (Random Civs),"[1286707470802227285, 223875529600663552, 304272299534581762, 767743114575085628]","[699611550423711766, 849334461773774928, 584450667897290784, 568705990489276426]"
1068182,2024-11-16,Regicide Fortress (Random Civs),"[509251341105889280, 410863622139412482, 754608550721880144, 584239778740961299]","[211286360714117120, 394425164231868416, 503759402206101545, 1291708538573291523]"
1068155,2024-11-16,Crater,"[699611550423711766, 410863622139412482, 223875529600663552, 304272299534581762]","[1286707470802227285, 697862073173934161, 584450667897290784, 568705990489276426]"
1068130,2024-11-16,Kawasan (Random Civs),"[1286707470802227285, 849334461773774928, 584450667897290784, 503759402206101545]","[699611550423711766, 635025856313557033, 394425164231868416, 584239778740961299]"
1067994,2024-11-16,Arabia,"[386965257660399619, 697862073173934161, 394425164231868416, 321600706769584128]","[284337490712592386, 317357930796023828, 223875529600663552, 635033349206966277]"
1067992,2024-11-16,4 lakes (Random civs),"[386965257660399619, 317357930796023828, 697862073173934161, 394425164231868416]","[716142389902704691, 284337490712592386, 410863622139412482, 223875529600663552]"
1067979,2024-11-16,Golden Pit,"[470492953983582219, 317357930796023828, 697862073173934161, 410863622139412482]","[716142389902704691, 386965257660399619, 223875529600663552, 321600706769584128]"
1067965,2024-11-16,Migration (Random Civs),"[386965257660399619, 635025856313557033, 410863622139412482, 584239778740961299]","[716142389902704691, 470492953983582219, 223875529600663552, 321600706769584128]"
1067949,2024-11-16,Nomad (Random Civs),"[716142389902704691, 386965257660399619, 317357930796023828, 321600706769584128]","[692780064106086420, 573073267766722561, 470492953983582219, 697862073173934161]"
1067914,2024-11-16,Runestones( Random Civs),"[716142389902704691, 317357930796023828, 767743114575085628, 321600706769584128]","[470492953983582219, 697862073173934161, 635025856313557033, 1291708538573291523]"
1067883,2024-11-16,Hideout(Random Civs),"[716142389902704691, 470492953983582219, 394425164231868416, 767743114575085628]","[317357930796023828, 697862073173934161, 635025856313557033, 716366879760842832]"
1067851,2024-11-16,Land Nomad (Random Civs),"[317357930796023828, 401748724021329920, 716366879760842832, 767743114575085628]","[716142389902704691, 394425164231868416, 1291708538573291523, 584239778740961299]"
1067675,2024-11-16,Haboob (Random Civs),"[314461722817593345, 443955685227626517, 749079044917690388, 470492953983582219]","[440386346314498093, 716142389902704691, 522200099783311360, 509251341105889280]"
1067607,2024-11-15,Rage Forest (Random Civs),"[314461722817593345, 211286360714117120, 692780064106086420, 699611550423711766]","[440386346314498093, 386965257660399619, 238042803093897216, 284337490712592386]"
1067576,2024-11-15,Boa3 Desert Slope,"[440386346314498093, 386965257660399619, 238042803093897216, 284337490712592386]","[314461722817593345, 211286360714117120, 692780064106086420, 699611550423711766]"
1067538,2024-11-15,Steppe (Random Civs),"[716142389902704691, 386965257660399619, 635025856313557033, 410863622139412482]","[314461722817593345, 284337490712592386, 699611550423711766, 321600706769584128]"
1067502,2024-11-15,Arena (Random civs),"[314461722817593345, 470492953983582219, 699611550423711766, 321600706769584128]","[386965257660399619, 284337490712592386, 635025856313557033, 410863622139412482]"
1067483,2024-11-15,Hill fort (Random Civs),"[314461722817593345, 699611550423711766, 635033349206966277, 321600706769584128]","[716142389902704691, 386965257660399619, 410863622139412482, 697860695550722089]"
1067455,2024-11-15,African Clearing (Random Civs),"[699611550423711766, 410863622139412482, 463259002596360203, 635033349206966277]","[716142389902704691, 470492953983582219, 321600706769584128, 697860695550722089]"
1067435,2024-11-15,Mega Random (Random Civs),"[495896198444613643, 470492953983582219, 699611550423711766, 223875529600663552]","[386965257660399619, 296465677114671105, 463259002596360203, 635033349206966277]"
1067426,2024-11-15,Nomad (Random Civs),"[495896198444613643, 699611550423711766, 463259002596360203, 635033349206966277]","[296465677114671105, 470492953983582219, 509251341105889280, 697860695550722089]"
1067404,2024-11-15,Ghost Lake,"[410863622139412482, 509251341105889280, 714793302582362162, 697860695550722089]","[495896198444613643, 223875529600663552, 635033349206966277, 321600706769584128]"
1067402,2024-11-15,Cross Roads (Random Civs),"[509251341105889280, 849334461773774928, 714793302582362162, 321600706769584128]","[495896198444613643, 223875529600663552, 635033349206966277, 697860695550722089]"
1067387,2024-11-15,Arena Island (NC Zone) (Random Civs),"[495896198444613643, 410863622139412482, 714793302582362162, 223875529600663552]","[314461722817593345, 463259002596360203, 635033349206966277, 584239778740961299]"
1067375,2024-11-15,Enclosed- Random Civs,"[238042803093897216, 509251341105889280, 849334461773774928, 321600706769584128]","[495896198444613643, 699611550423711766, 304272299534581762, 635033349206966277]"
1067347,2024-11-15,Regicide Fortress (Random Civs),"[697862073173934161, 386965257660399619, 509251341105889280, 714793302582362162]","[314461722817593345, 223875529600663552, 463259002596360203, 584239778740961299]"
1067347,2024-11-15,Regicide Fortress (Random Civs),"[697862073173934161, 410863622139412482, 509251341105889280, 714793302582362162]","[314461722817593345, 223875529600663552, 463259002596360203, 584239778740961299]"
1067347,2024-11-15,Regicide Fortress (Random Civs),"[697862073173934161, 410863622139412482, 509251341105889280, 714793302582362162]","[314461722817593345, 223875529600663552, 463259002596360203, 386965257660399619]"
1067347,2024-11-15,Regicide Fortress (Random Civs),"[697862073173934161, 410863622139412482, 509251341105889280, 714793302582362162]","[314461722817593345, 223875529600663552, 463259002596360203, 304272299534581762]"
1067320,2024-11-15,Migration (Random Civs),"[386965257660399619, 495896198444613643, 584239778740961299, 1291708538573291523]","[238042803093897216, 410863622139412482, 509251341105889280, 321600706769584128]"
1067299,2024-11-15,Golden Pit,"[495896198444613643, 1286707470802227285, 304272299534581762, 321600706769584128]","[697862073173934161, 410863622139412482, 714793302582362162, 223875529600663552]"
1067285,2024-11-15,4 lakes (Random civs),"[1286707470802227285, 410863622139412482, 394425164231868416, 304272299534581762]","[386965257660399619, 238042803093897216, 584239778740961299, 387239561224257537]"
1067271,2024-11-15,4 lakes (Random civs),"[401748724021329920, 410863622139412482, 394425164231868416, 321600706769584128]","[697862073173934161, 635025856313557033, 849334461773774928, 715438374357434401]"
1066828,2024-11-14,Golden Lakes (Random Civs),"[573073267766722561, 509251341105889280, 849334461773774928, 503759402206101545]","[692780064106086420, 699611550423711766, 463259002596360203, 635033349206966277]"
1066811,2024-11-14,Runestones( Random Civs),"[1286707470802227285, 635025856313557033, 304272299534581762, 635033349206966277]","[692780064106086420, 725758030221934692, 584450667897290784, 503759402206101545]"
1066800,2024-11-14,Oasis(Random Civs),"[238042803093897216, 699611550423711766, 463259002596360203, 584450667897290784]","[317357930796023828, 509251341105889280, 849334461773774928, 723567999784583239]"
1066780,2024-11-14,Hideout(Random Civs),"[703469910138814515, 317357930796023828, 635025856313557033, 223875529600663552]","[238042803093897216, 1286707470802227285, 849334461773774928, 304272299534581762]"
1066772,2024-11-14,Land Nomad (Random Civs),"[725758030221934692, 697862073173934161, 584450667897290784, 321600706769584128]","[699611550423711766, 723567999784583239, 714793302582362162, 503759402206101545]"
1066761,2024-11-14,Arena (Random civs),"[703469910138814515, 1286707470802227285, 849334461773774928, 223875529600663552]","[238042803093897216, 317357930796023828, 635025856313557033, 304272299534581762]"
1066742,2024-11-14,Steppe (Random Civs),"[725758030221934692, 714793302582362162, 584450667897290784, 321600706769584128]","[697862073173934161, 410863622139412482, 503759402206101545, 1291708538573291523]"
1066360,2024-11-13,Rage Forest (Random Civs),"[1286707470802227285, 714793302582362162, 463259002596360203, 568705990489276426]","[635025856313557033, 509251341105889280, 503759402206101545, 1229885069217370293]"
1066344,2024-11-13,Kawasan (Random Civs),"[635025856313557033, 714793302582362162, 1229885069217370293, 945283728643608619]","[509251341105889280, 463259002596360203, 503759402206101545, 568705990489276426]"
1066326,2024-11-13,Arabia,"[211286360714117120, 849334461773774928, 714793302582362162, 463259002596360203]","[1286707470802227285, 697862073173934161, 698943503509618729, 503759402206101545]"
1066315,2024-11-13,Arena Island (NC Zone) (Random Civs),"[725758030221934692, 509251341105889280, 223875529600663552, 1229885069217370293]","[211286360714117120, 635025856313557033, 698943503509618729, 321600706769584128]"
1066304,2024-11-13,Land Madness,"[211286360714117120, 849334461773774928, 714793302582362162, 715438374357434401]","[1286707470802227285, 697862073173934161, 463259002596360203, 503759402206101545]"
1066286,2024-11-13,Enclosed- Random Civs,"[296465677114671105, 725758030221934692, 849334461773774928, 463259002596360203]","[431327099480047626, 697862073173934161, 714793302582362162, 321600706769584128]"
1065851,2024-11-12,Nomad (Random Civs),"[692780064106086420, 410863622139412482, 723567999784583239, 463259002596360203]","[699611550423711766, 635025856313557033, 509251341105889280, 503759402206101545]"
1065835,2024-11-12,African Clearing (Random Civs),"[657452537506562069, 503759402206101545, 715438374357434401, 1229885069217370293]","[635025856313557033, 509251341105889280, 723567999784583239, 463259002596360203]"
1065818,2024-11-12,Ghost Lake,"[1286707470802227285, 509251341105889280, 698943503509618729, 463259002596360203]","[725758030221934692, 849334461773774928, 723567999784583239, 304272299534581762]"
1065806,2024-11-12,4 lakes (Random civs),"[703469910138814515, 697862073173934161, 714793302582362162, 698943503509618729]","[725758030221934692, 635025856313557033, 849334461773774928, 503759402206101545]"
1065797,2024-11-12,Valley,"[1286707470802227285, 697862073173934161, 410863622139412482, 849334461773774928]","[703469910138814515, 635025856313557033, 509251341105889280, 463259002596360203]"
1065784,2024-11-12,Regicide Fortress (Random Civs),"[703469910138814515, 410863622139412482, 849334461773774928, 584239778740961299]","[1286707470802227285, 635025856313557033, 714793302582362162, 1291708538573291523]"
1065241,2024-11-11,Runestones( Random Civs),"[703469910138814515, 849334461773774928, 714793302582362162, 304272299534581762]","[635025856313557033, 509251341105889280, 697862073173934161, 698943503509618729]"
1065235,2024-11-11,Golden Pit,"[1286707470802227285, 714677532665839667, 849334461773774928, 715438374357434401]","[703469910138814515, 697862073173934161, 304272299534581762, 698943503509618729]"
1065216,2024-11-11,Hideout(Random Civs),"[1286707470802227285, 509251341105889280, 714793302582362162, 321600706769584128]","[703469910138814515, 635025856313557033, 223875529600663552, 1291708538573291523]"
1065214,2024-11-11,Valley,"[1286707470802227285, 635025856313557033, 584239778740961299, 1291708538573291523]","[703469910138814515, 714793302582362162, 223875529600663552, 321600706769584128]"
1064760,2024-11-10,Arena (Random civs),"[716142389902704691, 699611550423711766, 509251341105889280, 410863622139412482]","[314461722817593345, 692780064106086420, 503759402206101545, 715438374357434401]"
1064721,2024-11-10,Rage Forest (Random Civs),"[692780064106086420, 509251341105889280, 715438374357434401, 568705990489276426]","[699611550423711766, 410863622139412482, 463259002596360203, 503759402206101545]"
1064692,2024-11-10,Mega Random (Random Civs),"[692780064106086420, 699611550423711766, 509251341105889280, 410863622139412482]","[314461722817593345, 723567999784583239, 463259002596360203, 503759402206101545]"
1064652,2024-11-10,Oasis(Random Civs),"[692780064106086420, 723567999784583239, 463259002596360203, 715438374357434401]","[657452537506562069, 503759402206101545, 1229885069217370293, 568705990489276426]"
1064638,2024-11-10,Haboob (Random Civs),"[657452537506562069, 723567999784583239, 503759402206101545, 1229885069217370293]","[1286707470802227285, 692780064106086420, 304272299534581762, 568705990489276426]"
1064614,2024-11-10,Golden Lakes (Random Civs),"[314461722817593345, 692780064106086420, 715438374357434401, 503759402206101545]","[657452537506562069, 1286707470802227285, 697862073173934161, 568705990489276426]"
1064593,2024-11-10,Kawasan (Random Civs),"[703469910138814515, 509251341105889280, 304272299534581762, 1229885069217370293]","[238042803093897216, 714793302582362162, 584450667897290784, 698943503509618729]"
1064585,2024-11-10,Arabia,"[386965257660399619, 697862073173934161, 715438374357434401, 697860695550722089]","[495896198444613643, 410863622139412482, 503759402206101545, 321600706769584128]"
1064571,2024-11-10,Ghost Lake,"[386965257660399619, 410863622139412482, 697862073173934161, 321600706769584128]","[431327099480047626, 238042803093897216, 584239778740961299, 697860695550722089]"
1064566,2024-11-10,Steppe (Random Civs),"[314461722817593345, 714793302582362162, 584450667897290784, 767743114575085628]","[495896198444613643, 703469910138814515, 635025856313557033, 1229885069217370293]"
1064560,2024-11-10,Enclosed- Random Civs,"[386965257660399619, 410863622139412482, 697862073173934161, 321600706769584128]","[431327099480047626, 238042803093897216, 715438374357434401, 697860695550722089]"
1064551,2024-11-10,4 lakes (Random civs),"[495896198444613643, 1286707470802227285, 635025856313557033, 1229885069217370293]","[314461722817593345, 714793302582362162, 584450667897290784, 584239778740961299]"
1064525,2024-11-10,Land Madness,"[386965257660399619, 1286707470802227285, 584450667897290784, 715438374357434401]","[238042803093897216, 703469910138814515, 410863622139412482, 321600706769584128]"
1064519,2024-11-10,Land Madness,"[386965257660399619, 703469910138814515, 714793302582362162, 321600706769584128]","[1286707470802227285, 509251341105889280, 697862073173934161, 584450667897290784]"
1064490,2024-11-10,African Clearing (Random Civs),"[1286707470802227285, 697862073173934161, 849334461773774928, 715438374357434401]","[386965257660399619, 703469910138814515, 584239778740961299, 321600706769584128]"
1064469,2024-11-10,Regicide Fortress (Random Civs),"[1286707470802227285, 703469910138814515, 394425164231868416, 321600706769584128]","[386965257660399619, 849334461773774928, 714793302582362162, 223875529600663552]"
1064448,2024-11-10,Arena Island (NC Zone) (Random Civs),"[386965257660399619, 849334461773774928, 223875529600663552, 635033349206966277]","[1286707470802227285, 401748724021329920, 714793302582362162, 304272299534581762]"
1064433,2024-11-10,Runestones( Random Civs),"[401748724021329920, 849334461773774928, 304272299534581762, 635033349206966277]","[703469910138814515, 394425164231868416, 714793302582362162, 321600706769584128]"
1064403,2024-11-10,Land Nomad (Random Civs),"[401748724021329920, 509251341105889280, 410863622139412482, 635033349206966277]","[703469910138814515, 573073267766722561, 714793302582362162, 715438374357434401]"
1064379,2024-11-10,Team Acropolis (Random Civs),"[401748724021329920, 509251341105889280, 635033349206966277, 715438374357434401]","[703469910138814515, 410863622139412482, 304272299534581762, 584239778740961299]"
1064345,2024-11-10,Hideout(Random Civs),"[470492953983582219, 635025856313557033, 394425164231868416, 304272299534581762]","[431327099480047626, 714793302582362162, 715438374357434401, 584239778740961299]"
1064326,2024-11-10,Golden Pit,"[431327099480047626, 317357930796023828, 635033349206966277, 463259002596360203]","[703469910138814515, 401748724021329920, 509251341105889280, 410863622139412482]"
1064299,2024-11-10,Oasis(Random Civs),"[703469910138814515, 394425164231868416, 714793302582362162, 584239778740961299]","[401748724021329920, 470492953983582219, 304272299534581762, 321600706769584128]"
1064276,2024-11-10,Nomad (Random Civs),"[401748724021329920, 394425164231868416, 715438374357434401, 321600706769584128]","[635025856313557033, 697862073173934161, 584450667897290784, 945283728643608619]"
1064256,2024-11-10,Arena (Random civs),"[317357930796023828, 470492953983582219, 714793302582362162, 584239778740961299]","[635025856313557033, 697862073173934161, 304272299534581762, 584450667897290784]"
1064242,2024-11-10,Rage Forest (Random Civs),"[697862073173934161, 714793302582362162, 304272299534581762, 635033349206966277]","[401748724021329920, 849334461773774928, 584450667897290784, 503759402206101545]"
1064225,2024-11-10,Ghost Lake,"[401748724021329920, 697862073173934161, 849334461773774928, 584450667897290784]","[699611550423711766, 470492953983582219, 635025856313557033, 715438374357434401]"
1064195,2024-11-10,Golden Lakes (Random Civs),"[1286707470802227285, 849334461773774928, 304272299534581762, 584450667897290784]","[635025856313557033, 697862073173934161, 394425164231868416, 715438374357434401]"
1063923,2024-11-09,Land Nomad (Random Civs),"[716142389902704691, 238042803093897216, 692780064106086420, 715438374357434401]","[386965257660399619, 454538560348094466, 284337490712592386, 321600706769584128]"
1063892,2024-11-09,Nomad (Random Civs),"[716142389902704691, 386965257660399619, 584450667897290784, 715438374357434401]","[454538560348094466, 238042803093897216, 284337490712592386, 321600706769584128]"
1063845,2024-11-09,Arabia,"[454538560348094466, 509251341105889280, 849334461773774928, 714793302582362162]","[716142389902704691, 238042803093897216, 584450667897290784, 321600706769584128]"
1063802,2024-11-09,Migration (Random Civs),"[716142389902704691, 714793302582362162, 715438374357434401, 321600706769584128]","[509251341105889280, 849334461773774928, 223875529600663552, 584450667897290784]"
1063779,2024-11-09,Regicide Fortress (Random Civs),"[509251341105889280, 223875529600663552, 714793302582362162, 584450667897290784]","[692780064106086420, 849334461773774928, 321600706769584128, 568705990489276426]"
1063750,2024-11-09,Arena Island (NC Zone) (Random Civs),"[509251341105889280, 849334461773774928, 304272299534581762, 584450667897290784]","[692780064106086420, 714793302582362162, 463259002596360203, 715438374357434401]"
1063734,2024-11-09,Nc23 Chaos Pit,"[431327099480047626, 386965257660399619, 238042803093897216, 211286360714117120]","[314461722817593345, 296465677114671105, 495896198444613643, 1286707470802227285]"
1063730,2024-11-09,Valley,"[699611550423711766, 714793302582362162, 568705990489276426, 584239778740961299]","[849334461773774928, 223875529600663552, 463259002596360203, 1229885069217370293]"
1063707,2024-11-09,Runestones( Random Civs),"[386965257660399619, 703469910138814515, 714793302582362162, 223875529600663552]","[296465677114671105, 1286707470802227285, 699611550423711766, 568705990489276426]"
1063703,2024-11-09,4 lakes (Random civs),"[314461722817593345, 697862073173934161, 304272299534581762, 584450667897290784]","[495896198444613643, 211286360714117120, 692780064106086420, 715438374357434401]"
1063691,2024-11-09,4 lakes (Random civs),"[238042803093897216, 509251341105889280, 463259002596360203, 1229885069217370293]","[1286707470802227285, 394425164231868416, 849334461773774928, 584239778740961299]"
1063679,2024-11-09,Kawasan (Random Civs),"[703469910138814515, 699611550423711766, 698943503509618729, 584450667897290784]","[386965257660399619, 714793302582362162, 223875529600663552, 568705990489276426]"
1063650,2024-11-09,Oasis(Random Civs),"[703469910138814515, 699611550423711766, 635033349206966277, 321600706769584128]","[401748724021329920, 394425164231868416, 714793302582362162, 223875529600663552]"
1063639,2024-11-09,Hideout(Random Civs),"[692780064106086420, 811413902176419860, 304272299534581762, 715438374357434401]","[211286360714117120, 697862073173934161, 849334461773774928, 1291708538573291523]"
1063609,2024-11-09,Arena (Random civs),"[1286707470802227285, 697862073173934161, 509251341105889280, 584450667897290784]","[211286360714117120, 699611550423711766, 394425164231868416, 1229885069217370293]"
1063606,2024-11-09,Arena (Random civs),"[703469910138814515, 401748724021329920, 714793302582362162, 635033349206966277]","[386965257660399619, 495896198444613643, 568705990489276426, 321600706769584128]"
1063568,2024-11-09,Rage Forest (Random Civs),"[495896198444613643, 703469910138814515, 635033349206966277, 321600706769584128]","[386965257660399619, 394425164231868416, 723567999784583239, 715438374357434401]"
1063555,2024-11-09,Golden Pit,"[211286360714117120, 1286707470802227285, 509251341105889280, 584450667897290784]","[401748724021329920, 699611550423711766, 697862073173934161, 849334461773774928]"
1063521,2024-11-09,Nomad (Random Civs),"[495896198444613643, 394425164231868416, 635033349206966277, 584450667897290784]","[386965257660399619, 849334461773774928, 715438374357434401, 503759402206101545]"
1063508,2024-11-09,African Clearing (Random Civs),"[1286707470802227285, 695309066771365970, 849334461773774928, 635033349206966277]","[386965257660399619, 401748724021329920, 584450667897290784, 503759402206101545]"
1063480,2024-11-09,Arabia,"[725758030221934692, 401748724021329920, 699611550423711766, 635033349206966277]","[386965257660399619, 695309066771365970, 394425164231868416, 503759402206101545]"
1063462,2024-11-09,Cross Roads (Random Civs),"[386965257660399619, 495896198444613643, 401748724021329920, 723567999784583239]","[314461722817593345, 410863622139412482, 394425164231868416, 715438374357434401]"
1063444,2024-11-09,Steppe (Random Civs),"[314461722817593345, 401748724021329920, 723567999784583239, 635033349206966277]","[386965257660399619, 703469910138814515, 410863622139412482, 509251341105889280]"
1063419,2024-11-09,Arena Island (NC Zone) (Random Civs),"[401748724021329920, 699611550423711766, 697862073173934161, 394425164231868416]","[314461722817593345, 723567999784583239, 715438374357434401, 321600706769584128]"
1063400,2024-11-09,Land Nomad (Random Civs),"[703469910138814515, 699611550423711766, 410863622139412482, 723567999784583239]","[386965257660399619, 401748724021329920, 635033349206966277, 463259002596360203]"
1063383,2024-11-09,Enclosed- Random Civs,"[699611550423711766, 410863622139412482, 394425164231868416, 463259002596360203]","[401748724021329920, 697862073173934161, 223875529600663552, 635033349206966277]"
1063355,2024-11-09,Hill fort,"[401748724021329920, 223875529600663552, 715438374357434401, 321600706769584128]","[394425164231868416, 723567999784583239, 635033349206966277, 584239778740961299]"
1063349,2024-11-09,Runestones( Random Civs),"[431327099480047626, 386965257660399619, 697862073173934161, 410863622139412482]","[314461722817593345, 1286707470802227285, 699611550423711766, 223875529600663552]"
1063336,2024-11-09,Kawasan (Random Civs),"[725758030221934692, 410863622139412482, 715438374357434401, 584239778740961299]","[1286707470802227285, 697862073173934161, 321600706769584128, 1291708538573291523]"
1063299,2024-11-09,Migration (Random Civs),"[401748724021329920, 635025856313557033, 470492953983582219, 1291708538573291523]","[716142389902704691, 394425164231868416, 715438374357434401, 584239778740961299]"
1063285,2024-11-09,Team Acropolis (Random Civs),"[716142389902704691, 1286707470802227285, 394425164231868416, 715438374357434401]","[431327099480047626, 401748724021329920, 470492953983582219, 584239778740961299]"
1063272,2024-11-09,4 lakes (Random civs),"[431327099480047626, 1286707470802227285, 584239778740961299, 1291708538573291523]","[401748724021329920, 635025856313557033, 470492953983582219, 394425164231868416]"
1062886,2024-11-08,Arena (Random civs),"[657452537506562069, 410863622139412482, 509251341105889280, 321600706769584128]","[716142389902704691, 635025856313557033, 542430914836168744, 568705990489276426]"
1062857,2024-11-08,Hideout(Random Civs),"[657452537506562069, 716142389902704691, 714793302582362162, 584239778740961299]","[314461722817593345, 542430914836168744, 410863622139412482, 715438374357434401]"
1062826,2024-11-08,Regicide Fortress (Random Civs),"[716142389902704691, 509251341105889280, 410863622139412482, 568705990489276426]","[314461722817593345, 635033349206966277, 463259002596360203, 321600706769584128]"
1062811,2024-11-08,Rage Forest (Random Civs),"[657452537506562069, 714793302582362162, 635033349206966277, 584239778740961299]","[716142389902704691, 410863622139412482, 463259002596360203, 568705990489276426]"
1062789,2024-11-08,African Clearing (Random Civs),"[657452537506562069, 1286707470802227285, 463259002596360203, 715438374357434401]","[716142389902704691, 410863622139412482, 509251341105889280, 635033349206966277]"
1062754,2024-11-08,Nomad (Random Civs),"[692780064106086420, 714793302582362162, 635033349206966277, 698943503509618729]","[1286707470802227285, 725758030221934692, 584239778740961299, 321600706769584128]"
1062742,2024-11-08,Kawasan (Random Civs),"[314461722817593345, 509251341105889280, 223875529600663552, 568705990489276426]","[716142389902704691, 703469910138814515, 849334461773774928, 463259002596360203]"
1062697,2024-11-08,Steppe (Random Civs),"[725758030221934692, 849334461773774928, 714793302582362162, 698943503509618729]","[495896198444613643, 703469910138814515, 584239778740961299, 321600706769584128]"
1062657,2024-11-08,Oasis(Random Civs),"[495896198444613643, 697862073173934161, 714793302582362162, 1291708538573291523]","[703469910138814515, 410863622139412482, 223875529600663552, 304272299534581762]"
1062636,2024-11-08,Cross Roads (Random Civs),"[725758030221934692, 394425164231868416, 715438374357434401, 321600706769584128]","[703469910138814515, 223875529600663552, 304272299534581762, 584239778740961299]"
1062153,2024-11-07,Arena Island (NC Zone) (Random Civs),"[699611550423711766, 509251341105889280, 410863622139412482, 849334461773774928]","[716142389902704691, 542430914836168744, 714793302582362162, 463259002596360203]"
1062125,2024-11-07,Land Nomad (Random Civs),"[509251341105889280, 410863622139412482, 542430914836168744, 714793302582362162]","[716142389902704691, 849334461773774928, 463259002596360203, 715438374357434401]"
1062078,2024-11-07,Runestones( Random Civs),"[716142389902704691, 714793302582362162, 698943503509618729, 945283728643608619]","[495896198444613643, 849334461773774928, 463259002596360203, 503759402206101545]"
1062062,2024-11-07,Arabia,"[725758030221934692, 542430914836168744, 584450667897290784, 715438374357434401]","[695309066771365970, 509251341105889280, 714793302582362162, 584239778740961299]"
1062059,2024-11-07,Arabia,"[635025856313557033, 697862073173934161, 304272299534581762, 698943503509618729]","[495896198444613643, 849334461773774928, 463259002596360203, 503759402206101545]"
1062038,2024-11-07,Enclosed- Random Civs,"[509251341105889280, 542430914836168744, 584239778740961299, 321600706769584128]","[695309066771365970, 714793302582362162, 584450667897290784, 715438374357434401]"
1062021,2024-11-07,Valley,"[410863622139412482, 697862073173934161, 849334461773774928, 304272299534581762]","[495896198444613643, 725758030221934692, 463259002596360203, 503759402206101545]"
1062008,2024-11-07,Oasis(Random Civs),"[495896198444613643, 697862073173934161, 304272299534581762, 503759402206101545]","[635025856313557033, 410863622139412482, 849334461773774928, 463259002596360203]"
1061991,2024-11-07,Arena (Random civs),"[495896198444613643, 725758030221934692, 503759402206101545, 715438374357434401]","[431327099480047626, 849334461773774928, 321600706769584128, 1291708538573291523]"
1061564,2024-11-06,Golden Lakes (Random Civs),"[699611550423711766, 509251341105889280, 568705990489276426, 889573070409465887]","[470492953983582219, 463259002596360203, 503759402206101545, 715438374357434401]"
1061535,2024-11-06,Hideout(Random Civs),"[470492953983582219, 714793302582362162, 568705990489276426, 1229885069217370293]","[699611550423711766, 463259002596360203, 503759402206101545, 715438374357434401]"
1061516,2024-11-06,Rage Forest (Random Civs),"[699611550423711766, 509251341105889280, 463259002596360203, 1229885069217370293]","[811413902176419860, 714793302582362162, 503759402206101545, 715438374357434401]"
1061497,2024-11-06,Golden Pit,"[699611550423711766, 509251341105889280, 463259002596360203, 1229885069217370293]","[1286707470802227285, 714793302582362162, 503759402206101545, 715438374357434401]"
1061471,2024-11-06,Team Acropolis (Random Civs),"[699611550423711766, 509251341105889280, 463259002596360203, 503759402206101545]","[1286707470802227285, 723567999784583239, 714793302582362162, 715438374357434401]"
